XLabel,Wavenumber;;;;;;;;;
YLabel,Absorbance;;;;;;;;;
FileType,Absorbance;;;;;;;;;
DisplayDirection,20300;;Palha de cana de açúcar;;Bagaço de Malte;;Casca de babaçu;;Cana energia;
PeakDirection,20310;;;;;;;;;
2810.412729,0.044864;;2810,412729;0,044864;2810,412729;0,032152;2810,412729;0,022792;2810,412729;0,039335
2812.276398,0.045383;;2812,276398;0,045383;2812,276398;0,032706;2812,276398;0,022978;2812,276398;0,039628
2814.140067,0.045861;;2814,140067;0,045861;2814,140067;0,0335;2814,140067;0,023157;2814,140067;0,039985
2816.003736,0.046598;;2816,003736;0,046598;2816,003736;0,03427;2816,003736;0,023348;2816,003736;0,040257
2817.867405,0.047510;;2817,867405;0,04751;2817,867405;0,034978;2817,867405;0,023369;2817,867405;0,040546
2819.731074,0.048231;;2819,731074;0,048231;2819,731074;0,035853;2819,731074;0,023509;2819,731074;0,040885
2821.594743,0.049105;;2821,594743;0,049105;2821,594743;0,036872;2821,594743;0,023749;2821,594743;0,041182
2823.458412,0.050075;;2823,458412;0,050075;2823,458412;0,038022;2823,458412;0,023999;2823,458412;0,041421
2825.322081,0.051140;;2825,322081;0,05114;2825,322081;0,039135;2825,322081;0,024271;2825,322081;0,041761
2827.185750,0.052481;;2827,18575;0,052481;2827,18575;0,04029;2827,18575;0,024277;2827,18575;0,042211
2829.049418,0.054069;;2829,049418;0,054069;2829,049418;0,041758;2829,049418;0,024396;2829,049418;0,042644
2830.913087,0.055889;;2830,913087;0,055889;2830,913087;0,043518;2830,913087;0,024745;2830,913087;0,042977
2832.776756,0.057994;;2832,776756;0,057994;2832,776756;0,04516;2832,776756;0,025038;2832,776756;0,043465
2834.640425,0.060692;;2834,640425;0,060692;2834,640425;0,047165;2834,640425;0,025346;2834,640425;0,044183
2836.504094,0.064358;;2836,504094;0,064358;2836,504094;0,049994;2836,504094;0,025648;2836,504094;0,044823
2838.367763,0.069141;;2838,367763;0,069141;2838,367763;0,053243;2838,367763;0,025851;2838,367763;0,045531
2840.231432,0.075584;;2840,231432;0,075584;2840,231432;0,057091;2840,231432;0,026086;2840,231432;0,04633
2842.095101,0.084667;;2842,095101;0,084667;2842,095101;0,061984;2842,095101;0,026281;2842,095101;0,047196
2843.958770,0.097377;;2843,95877;0,097377;2843,95877;0,068082;2843,95877;0,026579;2843,95877;0,048403
2845.822439,0.113801;;2845,822439;0,113801;2845,822439;0,075725;2845,822439;0,026962;2845,822439;0,04987
2847.686108,0.130411;;2847,686108;0,130411;2847,686108;0,084481;2847,686108;0,027445;2847,686108;0,051577
2849.549777,0.137184;;2849,549777;0,137184;2849,549777;0,092427;2849,549777;0,027933;2849,549777;0,052801
2851.413445,0.127751;;2851,413445;0,127751;2851,413445;0,097189;2851,413445;0,027955;2851,413445;0,052627
2853.277114,0.110089;;2853,277114;0,110089;2853,277114;0,097529;2853,277114;0,027677;2853,277114;0,051311
2855.140783,0.095232;;2855,140783;0,095232;2855,140783;0,094638;2855,140783;0,027577;2855,140783;0,050297
2857.004452,0.085585;;2857,004452;0,085585;2857,004452;0,090173;2857,004452;0,027492;2857,004452;0,0498
2858.868121,0.079636;;2858,868121;0,079636;2858,868121;0,085226;2858,868121;0,027534;2858,868121;0,049594
2860.731790,0.075873;;2860,73179;0,075873;2860,73179;0,080547;2860,73179;0,027833;2860,73179;0,049657
2862.595459,0.073120;;2862,595459;0,07312;2862,595459;0,076694;2862,595459;0,028021;2862,595459;0,049906
2864.459128,0.071090;;2864,459128;0,07109;2864,459128;0,07398;2864,459128;0,0282;2864,459128;0,050149
2866.322797,0.069853;;2866,322797;0,069853;2866,322797;0,072365;2866,322797;0,028342;2866,322797;0,050403
2868.186466,0.069171;;2868,186466;0,069171;2868,186466;0,071472;2868,186466;0,028411;2868,186466;0,050872
2870.050135,0.068787;;2870,050135;0,068787;2870,050135;0,071095;2870,050135;0,02874;2870,050135;0,051249
2871.913804,0.068609;;2871,913804;0,068609;2871,913804;0,070792;2871,913804;0,028892;2871,913804;0,051412
2873.777472,0.068733;;2873,777472;0,068733;2873,777472;0,070279;2873,777472;0,028908;2873,777472;0,051816
2875.641141,0.068948;;2875,641141;0,068948;2875,641141;0,069639;2875,641141;0,029165;2875,641141;0,051996
2877.504810,0.069391;;2877,50481;0,069391;2877,50481;0,068947;2877,50481;0,029468;2877,50481;0,052031
2879.368479,0.070336;;2879,368479;0,070336;2879,368479;0,068622;2879,368479;0,029429;2879,368479;0,052133
2881.232148,0.071683;;2881,232148;0,071683;2881,232148;0,0689;2881,232148;0,029499;2881,232148;0,052245
2883.095817,0.073377;;2883,095817;0,073377;2883,095817;0,069671;2883,095817;0,029652;2883,095817;0,052517
2884.959486,0.075606;;2884,959486;0,075606;2884,959486;0,070859;2884,959486;0,029755;2884,959486;0,052863
2886.823155,0.077622;;2886,823155;0,077622;2886,823155;0,072239;2886,823155;0,029855;2886,823155;0,053093
2888.686824,0.079508;;2888,686824;0,079508;2888,686824;0,073845;2888,686824;0,029877;2888,686824;0,053203
2890.550493,0.081723;;2890,550493;0,081723;2890,550493;0,075533;2890,550493;0,029918;2890,550493;0,053269
2892.414162,0.083916;;2892,414162;0,083916;2892,414162;0,077348;2892,414162;0,02998;2892,414162;0,05365
2894.277831,0.086132;;2894,277831;0,086132;2894,277831;0,079435;2894,277831;0,02996;2894,277831;0,053816
2896.141500,0.088393;;2896,1415;0,088393;2896,1415;0,081385;2896,1415;0,029878;2896,1415;0,053689
2898.005168,0.090554;;2898,005168;0,090554;2898,005168;0,083381;2898,005168;0,029912;2898,005168;0,053539
2899.868837,0.093160;;2899,868837;0,09316;2899,868837;0,085581;2899,868837;0,029857;2899,868837;0,053535
2901.732506,0.096253;;2901,732506;0,096253;2901,732506;0,087869;2901,732506;0,029629;2901,732506;0,053579
2903.596175,0.099856;;2903,596175;0,099856;2903,596175;0,090481;2903,596175;0,029427;2903,596175;0,05367
2905.459844,0.104227;;2905,459844;0,104227;2905,459844;0,093333;2905,459844;0,029357;2905,459844;0,053775
2907.323513,0.110227;;2907,323513;0,110227;2907,323513;0,096556;2907,323513;0,02936;2907,323513;0,053951
2909.187182,0.118304;;2909,187182;0,118304;2909,187182;0,100315;2909,187182;0,029358;2909,187182;0,054378
2911.050851,0.129124;;2911,050851;0,129124;2911,050851;0,104906;2911,050851;0,029367;2911,050851;0,055004
2912.914520,0.142229;;2912,91452;0,142229;2912,91452;0,110286;2912,91452;0,029222;2912,91452;0,05568
2914.778189,0.155099;;2914,778189;0,155099;2914,778189;0,116551;2914,778189;0,029188;2914,778189;0,056737
2916.641858,0.162233;;2916,641858;0,162233;2916,641858;0,123018;2916,641858;0,029205;2916,641858;0,057654
2918.505527,0.159097;;2918,505527;0,159097;2918,505527;0,128247;2918,505527;0,029069;2918,505527;0,057495
2920.369195,0.147721;;2920,369195;0,147721;2920,369195;0,130976;2920,369195;0,028835;2920,369195;0,056496
2922.232864,0.134049;;2922,232864;0,134049;2922,232864;0,131438;2922,232864;0,028471;2922,232864;0,055275
2924.096533,0.121138;;2924,096533;0,121138;2924,096533;0,129874;2924,096533;0,028011;2924,096533;0,053879
2925.960202,0.110559;;2925,960202;0,110559;2925,960202;0,126636;2925,960202;0,027437;2925,960202;0,052435
2927.823871,0.102550;;2927,823871;0,10255;2927,823871;0,122332;2927,823871;0,026994;2927,823871;0,051197
2929.687540,0.096116;;2929,68754;0,096116;2929,68754;0,117515;2929,68754;0,026662;2929,68754;0,050397
2931.551209,0.090522;;2931,551209;0,090522;2931,551209;0,11215;2931,551209;0,026429;2931,551209;0,049685
2933.414878,0.085718;;2933,414878;0,085718;2933,414878;0,10662;2933,414878;0,026323;2933,414878;0,049018
2935.278547,0.081330;;2935,278547;0,08133;2935,278547;0,100971;2935,278547;0,026152;2935,278547;0,048536
2937.142216,0.077482;;2937,142216;0,077482;2937,142216;0,095398;2937,142216;0,025958;2937,142216;0,04792
2939.005885,0.073988;;2939,005885;0,073988;2939,005885;0,090167;2939,005885;0,025793;2939,005885;0,047139
2940.869554,0.070752;;2940,869554;0,070752;2940,869554;0,085579;2940,869554;0,025555;2940,869554;0,046762
2942.733222,0.068051;;2942,733222;0,068051;2942,733222;0,081628;2942,733222;0,025295;2942,733222;0,046404
2944.596891,0.065600;;2944,596891;0,0656;2944,596891;0,07843;2944,596891;0,02494;2944,596891;0,045873
2946.460560,0.063502;;2946,46056;0,063502;2946,46056;0,076018;2946,46056;0,024529;2946,46056;0,045312
2948.324229,0.061972;;2948,324229;0,061972;2948,324229;0,074112;2948,324229;0,024179;2948,324229;0,044795
2950.187898,0.060706;;2950,187898;0,060706;2950,187898;0,072934;2950,187898;0,024042;2950,187898;0,044104
2952.051567,0.059636;;2952,051567;0,059636;2952,051567;0,072435;2952,051567;0,023975;2952,051567;0,043562
2953.915236,0.058548;;2953,915236;0,058548;2953,915236;0,071746;2953,915236;0,023661;2953,915236;0,043331
2955.778905,0.057250;;2955,778905;0,05725;2955,778905;0,070727;2955,778905;0,023386;2955,778905;0,042924
2957.642574,0.055784;;2957,642574;0,055784;2957,642574;0,069208;2957,642574;0,023128;2957,642574;0,042537
2959.506243,0.054200;;2959,506243;0,0542;2959,506243;0,067119;2959,506243;0,022926;2959,506243;0,042331
2961.369912,0.052569;;2961,369912;0,052569;2961,369912;0,064929;2961,369912;0,022907;2961,369912;0,041884
2963.233581,0.051076;;2963,233581;0,051076;2963,233581;0,062614;2963,233581;0,022934;2963,233581;0,041483
2965.097250,0.049636;;2965,09725;0,049636;2965,09725;0,059847;2965,09725;0,022825;2965,09725;0,040991
2966.960918,0.048134;;2966,960918;0,048134;2966,960918;0,056845;2966,960918;0,022594;2966,960918;0,040464
2968.824587,0.046815;;2968,824587;0,046815;2968,824587;0,054098;2968,824587;0,022337;2968,824587;0,040163
2970.688256,0.045748;;2970,688256;0,045748;2970,688256;0,051592;2970,688256;0,022259;2970,688256;0,040053
2972.551925,0.044773;;2972,551925;0,044773;2972,551925;0,049279;2972,551925;0,022294;2972,551925;0,039848
2974.415594,0.043910;;2974,415594;0,04391;2974,415594;0,047378;2974,415594;0,022305;2974,415594;0,039502
2976.279263,0.042910;;2976,279263;0,04291;2976,279263;0,045899;2976,279263;0,022216;2976,279263;0,039267
2978.142932,0.041986;;2978,142932;0,041986;2978,142932;0,044707;2978,142932;0,022056;2978,142932;0,039203
2980.006601,0.041350;;2980,006601;0,04135;2980,006601;0,043473;2980,006601;0,021898;2980,006601;0,03907
2981.870270,0.040758;;2981,87027;0,040758;2981,87027;0,042143;2981,87027;0,021889;2981,87027;0,038805
2983.733939,0.040133;;2983,733939;0,040133;2983,733939;0,040956;2983,733939;0,021942;2983,733939;0,038592
2985.597608,0.039618;;2985,597608;0,039618;2985,597608;0,040172;2985,597608;0,022;2985,597608;0,038399
2987.461277,0.039278;;2987,461277;0,039278;2987,461277;0,039553;2987,461277;0,02173;2987,461277;0,038231
2989.324945,0.038869;;2989,324945;0,038869;2989,324945;0,03899;2989,324945;0,02141;2989,324945;0,038177
2991.188614,0.038387;;2991,188614;0,038387;2991,188614;0,038729;2991,188614;0,021633;2991,188614;0,037989
2993.052283,0.038246;;2993,052283;0,038246;2993,052283;0,038421;2993,052283;0,021748;2993,052283;0,037843
2994.915952,0.038155;;2994,915952;0,038155;2994,915952;0,038494;2994,915952;0,021606;2994,915952;0,037903
2996.779621,0.037919;;2996,779621;0,037919;2996,779621;0,039025;2996,779621;0,021457;2996,779621;0,038071
2998.643290,0.037910;;2998,64329;0,03791;2998,64329;0,0397;2998,64329;0,021344;2998,64329;0,038294
3000.506959,0.037831;;3000,506959;0,037831;3000,506959;0,04045;3000,506959;0,021504;3000,506959;0,03832
3002.370628,0.037487;;3002,370628;0,037487;3002,370628;0,041236;3002,370628;0,021696;3002,370628;0,038202
3004.234297,0.037568;;3004,234297;0,037568;3004,234297;0,042074;3004,234297;0,02153;3004,234297;0,038116
3006.097966,0.037790;;3006,097966;0,03779;3006,097966;0,042776;3006,097966;0,021365;3006,097966;0,038258
3007.961635,0.037653;;3007,961635;0,037653;3007,961635;0,043201;3007,961635;0,021349;3007,961635;0,038389
3009.825304,0.037594;;3009,825304;0,037594;3009,825304;0,043368;3009,825304;0,021346;3009,825304;0,038285
3011.688972,0.037893;;3011,688972;0,037893;3011,688972;0,043338;3011,688972;0,021459;3011,688972;0,038367
3013.552641,0.038160;;3013,552641;0,03816;3013,552641;0,043028;3013,552641;0,021606;3013,552641;0,038656
3015.416310,0.038217;;3015,41631;0,038217;3015,41631;0,042351;3015,41631;0,021684;3015,41631;0,038855
3017.279979,0.038206;;3017,279979;0,038206;3017,279979;0,041501;3017,279979;0,021996;3017,279979;0,03876
3019.143648,0.038208;;3019,143648;0,038208;3019,143648;0,040725;3019,143648;0,022086;3019,143648;0,038733
3021.007317,0.038189;;3021,007317;0,038189;3021,007317;0,040112;3021,007317;0,021828;3021,007317;0,038875
3022.870986,0.038164;;3022,870986;0,038164;3022,870986;0,039699;3022,870986;0,021878;3022,870986;0,038814
3024.734655,0.038278;;3024,734655;0,038278;3024,734655;0,039416;3024,734655;0,022188;3024,734655;0,038804
3026.598324,0.038398;;3026,598324;0,038398;3026,598324;0,039264;3026,598324;0,022171;3026,598324;0,038942
3028.461993,0.038374;;3028,461993;0,038374;3028,461993;0,039293;3028,461993;0,02193;3028,461993;0,039102
3030.325662,0.038418;;3030,325662;0,038418;3030,325662;0,039381;3030,325662;0,021947;3030,325662;0,039385
3032.189331,0.038709;;3032,189331;0,038709;3032,189331;0,039587;3032,189331;0,022152;3032,189331;0,039635
3034.052999,0.038980;;3034,052999;0,03898;3034,052999;0,039895;3034,052999;0,022326;3034,052999;0,039805
3035.916668,0.039139;;3035,916668;0,039139;3035,916668;0,040433;3035,916668;0,022577;3035,916668;0,039903
3037.780337,0.039042;;3037,780337;0,039042;3037,780337;0,040794;3037,780337;0,022752;3037,780337;0,04
3039.644006,0.039141;;3039,644006;0,039141;3039,644006;0,040883;3039,644006;0,022647;3039,644006;0,040146
3041.507675,0.039463;;3041,507675;0,039463;3041,507675;0,041241;3041,507675;0,022605;3041,507675;0,040392
3043.371344,0.039576;;3043,371344;0,039576;3043,371344;0,041791;3043,371344;0,022773;3043,371344;0,040619
3045.235013,0.039563;;3045,235013;0,039563;3045,235013;0,042083;3045,235013;0,022987;3045,235013;0,040685
3047.098682,0.039691;;3047,098682;0,039691;3047,098682;0,042285;3047,098682;0,02311;3047,098682;0,040834
3048.962351,0.039913;;3048,962351;0,039913;3048,962351;0,042702;3048,962351;0,023116;3048,962351;0,041044
3050.826020,0.040031;;3050,82602;0,040031;3050,82602;0,043315;3050,82602;0,023173;3050,82602;0,041263
3052.689689,0.040177;;3052,689689;0,040177;3052,689689;0,043746;3052,689689;0,023217;3052,689689;0,041366
3054.553358,0.040517;;3054,553358;0,040517;3054,553358;0,044034;3054,553358;0,023298;3054,553358;0,041526
3056.417027,0.040892;;3056,417027;0,040892;3056,417027;0,044559;3056,417027;0,02325;3056,417027;0,041984
3058.280695,0.041198;;3058,280695;0,041198;3058,280695;0,045197;3058,280695;0,023313;3058,280695;0,042094
3060.144364,0.041194;;3060,144364;0,041194;3060,144364;0,045421;3060,144364;0,02366;3060,144364;0,042116
3062.008033,0.041206;;3062,008033;0,041206;3062,008033;0,045633;3062,008033;0,023875;3062,008033;0,042572
3063.871702,0.041369;;3063,871702;0,041369;3063,871702;0,046246;3063,871702;0,023975;3063,871702;0,042813
3065.735371,0.041559;;3065,735371;0,041559;3065,735371;0,046623;3065,735371;0,024151;3065,735371;0,042916
3067.599040,0.041927;;3067,59904;0,041927;3067,59904;0,046718;3067,59904;0,024334;3067,59904;0,043211
3069.462709,0.042290;;3069,462709;0,04229;3069,462709;0,047187;3069,462709;0,0244;3069,462709;0,043459
3071.326378,0.042358;;3071,326378;0,042358;3071,326378;0,047564;3071,326378;0,02437;3071,326378;0,043611
3073.190047,0.042495;;3073,190047;0,042495;3073,190047;0,04769;3073,190047;0,024407;3073,190047;0,043814
3075.053716,0.042723;;3075,053716;0,042723;3075,053716;0,048168;3075,053716;0,024498;3075,053716;0,04408
3076.917385,0.042734;;3076,917385;0,042734;3076,917385;0,048797;3076,917385;0,024554;3076,917385;0,044279
3078.781054,0.042942;;3078,781054;0,042942;3078,781054;0,049163;3078,781054;0,024473;3078,781054;0,04471
3080.644722,0.043329;;3080,644722;0,043329;3080,644722;0,049465;3080,644722;0,024649;3080,644722;0,044974
3082.508391,0.043470;;3082,508391;0,04347;3082,508391;0,049774;3082,508391;0,025146;3082,508391;0,044848
3084.372060,0.043573;;3084,37206;0,043573;3084,37206;0,050152;3084,37206;0,025308;3084,37206;0,044898
3086.235729,0.043715;;3086,235729;0,043715;3086,235729;0,050695;3086,235729;0,025019;3086,235729;0,045228
3088.099398,0.043819;;3088,099398;0,043819;3088,099398;0,050926;3088,099398;0,02504;3088,099398;0,045448
3089.963067,0.044034;;3089,963067;0,044034;3089,963067;0,050846;3089,963067;0,025508;3089,963067;0,045603
3091.826736,0.044387;;3091,826736;0,044387;3091,826736;0,051306;3091,826736;0,025747;3091,826736;0,045775
3093.690405,0.044569;;3093,690405;0,044569;3093,690405;0,051795;3093,690405;0,025623;3093,690405;0,045989
3095.554074,0.044508;;3095,554074;0,044508;3095,554074;0,052094;3095,554074;0,025742;3095,554074;0,046412
3097.417743,0.044584;;3097,417743;0,044584;3097,417743;0,05244;3097,417743;0,025871;3097,417743;0,046866
3099.281412,0.044904;;3099,281412;0,044904;3099,281412;0,053005;3099,281412;0,025768;3099,281412;0,046986
3101.145081,0.045140;;3101,145081;0,04514;3101,145081;0,053514;3101,145081;0,025926;3101,145081;0,047019
3103.008749,0.045379;;3103,008749;0,045379;3103,008749;0,053815;3103,008749;0,026318;3103,008749;0,047334
3104.872418,0.045711;;3104,872418;0,045711;3104,872418;0,054138;3104,872418;0,026557;3104,872418;0,047552
3106.736087,0.045780;;3106,736087;0,04578;3106,736087;0,05456;3106,736087;0,026782;3106,736087;0,047832
3108.599756,0.045977;;3108,599756;0,045977;3108,599756;0,055168;3108,599756;0,026932;3108,599756;0,048262
3110.463425,0.046327;;3110,463425;0,046327;3110,463425;0,055621;3110,463425;0,026848;3110,463425;0,048421
3112.327094,0.046411;;3112,327094;0,046411;3112,327094;0,055694;3112,327094;0,026713;3112,327094;0,048664
3114.190763,0.046461;;3114,190763;0,046461;3114,190763;0,056219;3114,190763;0,026743;3114,190763;0,049093
3116.054432,0.046434;;3116,054432;0,046434;3116,054432;0,056957;3116,054432;0,027153;3116,054432;0,049391
3117.918101,0.046679;;3117,918101;0,046679;3117,918101;0,057515;3117,918101;0,027437;3117,918101;0,049506
3119.781770,0.047145;;3119,78177;0,047145;3119,78177;0,058004;3119,78177;0,027306;3119,78177;0,049702
3121.645439,0.047332;;3121,645439;0,047332;3121,645439;0,058722;3121,645439;0,027365;3121,645439;0,050081
3123.509108,0.047576;;3123,509108;0,047576;3123,509108;0,059324;3123,509108;0,027713;3123,509108;0,050439
3125.372777,0.047810;;3125,372777;0,04781;3125,372777;0,059689;3125,372777;0,028116;3125,372777;0,050668
3127.236445,0.047971;;3127,236445;0,047971;3127,236445;0,06016;3127,236445;0,028424;3127,236445;0,050944
3129.100114,0.048476;;3129,100114;0,048476;3129,100114;0,060677;3129,100114;0,028292;3129,100114;0,051437
3130.963783,0.048866;;3130,963783;0,048866;3130,963783;0,061258;3130,963783;0,0282;3130,963783;0,051734
3132.827452,0.048768;;3132,827452;0,048768;3132,827452;0,061868;3132,827452;0,028475;3132,827452;0,051787
3134.691121,0.048785;;3134,691121;0,048785;3134,691121;0,062451;3134,691121;0,028738;3134,691121;0,052173
3136.554790,0.049057;;3136,55479;0,049057;3136,55479;0,063059;3136,55479;0,02885;3136,55479;0,052614
3138.418459,0.049391;;3138,418459;0,049391;3138,418459;0,063561;3138,418459;0,02892;3138,418459;0,052947
3140.282128,0.049755;;3140,282128;0,049755;3140,282128;0,06418;3140,282128;0,029026;3140,282128;0,053128
